,header,newtime,month,year,day,hour,genre
27398,YouTube,2019-03-09 14:11:21.359000+00:00,3,2019,9,14,Other
27399,YouTube,2019-03-09 14:09:57.374000+00:00,3,2019,9,14,Other
27400,YouTube,2019-03-09 12:17:25.339000+00:00,3,2019,9,12,video game
27401,YouTube,2019-03-09 12:10:42.413000+00:00,3,2019,9,12,Other
27402,YouTube,2019-03-09 11:14:22.159000+00:00,3,2019,9,11,Other
27403,YouTube,2019-03-09 11:08:17.046000+00:00,3,2019,9,11,Other
27404,YouTube,2019-03-09 10:48:09.167000+00:00,3,2019,9,10,Other
27406,YouTube,2019-03-09 00:05:53.199000+00:00,3,2019,9,0,Other
27407,YouTube,2019-03-08 23:52:15.799000+00:00,3,2019,8,23,Other
27408,YouTube,2019-03-08 23:51:52.098000+00:00,3,2019,8,23,Other
27409,YouTube,2019-03-08 23:49:49.761000+00:00,3,2019,8,23,Other
27411,YouTube,2019-03-08 22:14:25.560000+00:00,3,2019,8,22,Other
27412,YouTube,2019-03-08 21:44:52.682000+00:00,3,2019,8,21,Tech
27413,YouTube,2019-03-08 21:41:51.982000+00:00,3,2019,8,21,Other
27415,YouTube,2019-03-08 21:27:01.240000+00:00,3,2019,8,21,Other
27416,YouTube,2019-03-08 21:26:48.607000+00:00,3,2019,8,21,Other
27417,YouTube,2019-03-08 21:06:59.575000+00:00,3,2019,8,21,Other
27418,YouTube,2019-03-08 19:20:06.418000+00:00,3,2019,8,19,Other
27419,YouTube,2019-03-08 18:59:30.482000+00:00,3,2019,8,18,Other
27421,YouTube,2019-03-08 14:40:12.008000+00:00,3,2019,8,14,Other
27423,YouTube,2019-03-08 14:13:26.193000+00:00,3,2019,8,14,Other
27424,YouTube,2019-03-08 13:58:25.606000+00:00,3,2019,8,13,Other
27425,YouTube,2019-03-08 13:58:08.076000+00:00,3,2019,8,13,Other
27426,YouTube,2019-03-08 13:57:28.552000+00:00,3,2019,8,13,Other
27427,YouTube,2019-03-08 13:57:11.486000+00:00,3,2019,8,13,Films and TV
27428,YouTube,2019-03-08 13:14:04.070000+00:00,3,2019,8,13,Other
27429,YouTube,2019-03-08 13:13:10.227000+00:00,3,2019,8,13,Other
27431,YouTube,2019-03-08 13:10:23.090000+00:00,3,2019,8,13,Other
27432,YouTube,2019-03-08 12:28:39.021000+00:00,3,2019,8,12,Other
27433,YouTube,2019-03-08 12:26:13.703000+00:00,3,2019,8,12,Comics
27434,YouTube,2019-03-08 12:10:58.164000+00:00,3,2019,8,12,Other
27436,YouTube,2019-03-08 09:55:30.443000+00:00,3,2019,8,9,video game
27437,YouTube,2019-03-08 09:47:57.427000+00:00,3,2019,8,9,Other
27438,YouTube,2019-03-08 09:47:12.930000+00:00,3,2019,8,9,Other
27439,YouTube,2019-03-08 00:04:39.792000+00:00,3,2019,8,0,Tech
27440,YouTube,2019-03-07 23:29:37.804000+00:00,3,2019,7,23,Other
27441,YouTube,2019-03-07 23:25:04.462000+00:00,3,2019,7,23,Other
27442,YouTube,2019-03-07 23:21:04.590000+00:00,3,2019,7,23,Other
27443,YouTube,2019-03-07 23:04:55.403000+00:00,3,2019,7,23,Films and TV
27445,YouTube,2019-03-07 16:53:32.412000+00:00,3,2019,7,16,Other
27447,YouTube,2019-03-07 15:51:48.027000+00:00,3,2019,7,15,Films and TV
27448,YouTube,2019-03-07 15:51:37.734000+00:00,3,2019,7,15,Films and TV
27453,YouTube Music,2019-03-07 11:23:36.013000+00:00,3,2019,7,11,Other
27454,YouTube Music,2019-03-07 11:20:47.523000+00:00,3,2019,7,11,Other
27456,YouTube,2019-03-07 08:24:56.370000+00:00,3,2019,7,8,Tech
27457,YouTube,2019-03-07 00:38:30.342000+00:00,3,2019,7,0,Other
27458,YouTube,2019-03-07 00:29:32.958000+00:00,3,2019,7,0,video game
27459,YouTube,2019-03-07 00:01:07.508000+00:00,3,2019,7,0,Other
27462,YouTube,2019-03-06 22:56:13.589000+00:00,3,2019,6,22,Other
27463,YouTube,2019-03-06 21:28:29.762000+00:00,3,2019,6,21,Films and TV
27464,YouTube,2019-03-06 20:54:54.723000+00:00,3,2019,6,20,Other
27465,YouTube,2019-03-06 20:44:08.607000+00:00,3,2019,6,20,Other
27466,YouTube,2019-03-06 20:43:54.788000+00:00,3,2019,6,20,Other
27468,YouTube,2019-03-06 19:05:09.841000+00:00,3,2019,6,19,Other
27469,YouTube,2019-03-06 18:02:55.104000+00:00,3,2019,6,18,Other
27470,YouTube,2019-03-06 17:58:52.625000+00:00,3,2019,6,17,Other
27471,YouTube,2019-03-06 17:57:31.010000+00:00,3,2019,6,17,Other
27472,YouTube,2019-03-06 17:46:50.623000+00:00,3,2019,6,17,Other
27474,YouTube,2019-03-06 14:27:54.911000+00:00,3,2019,6,14,Other
27476,YouTube,2019-03-06 14:10:17.281000+00:00,3,2019,6,14,Other
27479,YouTube,2019-03-06 12:38:37.003000+00:00,3,2019,6,12,Other
27480,YouTube,2019-03-06 12:38:31.527000+00:00,3,2019,6,12,Other
27481,YouTube,2019-03-06 12:38:22.627000+00:00,3,2019,6,12,Other
27482,YouTube,2019-03-06 12:38:19.412000+00:00,3,2019,6,12,Other
27483,YouTube,2019-03-06 12:38:03.637000+00:00,3,2019,6,12,Other
27484,YouTube,2019-03-06 11:51:19.199000+00:00,3,2019,6,11,Films and TV
27485,YouTube,2019-03-06 11:41:48.480000+00:00,3,2019,6,11,Other
27486,YouTube,2019-03-06 11:37:26.442000+00:00,3,2019,6,11,Other
27487,YouTube,2019-03-06 11:18:56.462000+00:00,3,2019,6,11,Other
27488,YouTube,2019-03-06 10:22:00.389000+00:00,3,2019,6,10,Other
27489,YouTube,2019-03-06 01:33:07.466000+00:00,3,2019,6,1,Other
27490,YouTube,2019-03-05 18:50:36.288000+00:00,3,2019,5,18,Films and TV
27492,YouTube,2019-03-05 17:50:29.822000+00:00,3,2019,5,17,Other
27493,YouTube,2019-03-05 17:40:14.816000+00:00,3,2019,5,17,Other
27494,YouTube,2019-03-05 17:27:44.699000+00:00,3,2019,5,17,Tech
27495,YouTube,2019-03-05 17:09:36.722000+00:00,3,2019,5,17,Other
27496,YouTube,2019-03-05 17:09:15.271000+00:00,3,2019,5,17,Other
27497,YouTube,2019-03-05 16:47:26.510000+00:00,3,2019,5,16,Other
27498,YouTube,2019-03-05 13:39:10.803000+00:00,3,2019,5,13,Other
27499,YouTube,2019-03-05 13:34:27.837000+00:00,3,2019,5,13,Other
27500,YouTube,2019-03-05 13:33:53.132000+00:00,3,2019,5,13,Other
27501,YouTube,2019-03-05 12:45:05.693000+00:00,3,2019,5,12,Other
27504,YouTube,2019-03-05 11:01:30.061000+00:00,3,2019,5,11,Other
27505,YouTube,2019-03-05 10:51:38.370000+00:00,3,2019,5,10,Tech
27507,YouTube,2019-03-05 09:18:39.536000+00:00,3,2019,5,9,video game
27508,YouTube,2019-03-05 09:18:28.538000+00:00,3,2019,5,9,video game
27509,YouTube,2019-03-05 00:40:40.526000+00:00,3,2019,5,0,Other
27510,YouTube,2019-03-05 00:35:19.818000+00:00,3,2019,5,0,Other
